AuthorID,Author,Date,Content,Attachments,Reactions
"316308282014695436","Zouba64#7965","04-Sep-20 07:41 PM","Yeah the file explorer functionality within vscode is nice","",""
"692478594500526100","sketty#4207","04-Sep-20 08:18 PM","If I drag and drop the .sh file into remote ssh on VS then what would you do when have to turn it in. Like can you save it locally?","",""
"316308282014695436","Zouba64#7965","04-Sep-20 08:28 PM","You can just right click on the file from ews and download it to your local machine","",""
"316308282014695436","Zouba64#7965","04-Sep-20 08:28 PM","in vscode with ssh","",""
"692478594500526100","sketty#4207","04-Sep-20 08:36 PM","thanks","",""
"692478594500526100","sketty#4207","04-Sep-20 08:37 PM","How did you drop it into VScode. When I try and drop it it just opens a new window that isn't connected via ssh","",""
"316308282014695436","Zouba64#7965","04-Sep-20 08:38 PM","I just opened the file explorer in vscode for the ssh machine and drag and drop files in","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:35 AM","Who’s up and doing potd","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:35 AM","i am up but not doing potd","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:36 AM","Did you do it?","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:36 AM","yes","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:38 AM","Sweet, if you still remember it, is the function declaration std::string hello::hello() or std::string hello()","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:39 AM","neither since I included string","",""
"456226577798135808","Deleted User#0000","05-Sep-20 01:40 AM","^","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:40 AM","and I put using namespace std.... I know it is bad habit but still had other coding to do and kind of got lazy","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:40 AM","or it was given i cant remember (nvm i remember that It gave me an empty file)","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:42 AM","Do we need in the code at all?","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:42 AM","Cout is in main already, so I don’t think hello should have it","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:43 AM","I dont think I used cout...","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:43 AM","I did include namespace std, so in that case it would just be String hello()","",""
"692160418679881739","Don't_Know#5156","05-Sep-20 01:44 AM","But we need hello::hello()","",""
"238815338454581259","LLucky#7846","05-Sep-20 01:44 AM","yes for first but no to second","","👍🏻 (1)"
"398614369384267777","Night ♡#4216","05-Sep-20 04:08 AM","I didn’t even use any of that","",""
"398614369384267777","Night ♡#4216","05-Sep-20 04:08 AM","wtf?","",""
"698598215829684294","murasaki-kozou#7192","05-Sep-20 12:02 PM","Me neither, all you need to include is <string>","",""
"698598215829684294","murasaki-kozou#7192","05-Sep-20 12:11 PM","Then use std::string for any string related functions","",""
"491631427570630656","Mat#5553","05-Sep-20 12:11 PM","You don't even need that if you include the header I'm pretty sure","",""
"491631427570630656","Mat#5553","05-Sep-20 12:11 PM","The header includes string iirc","",""
"432673687464837120","coolmonkey#4063","05-Sep-20 04:41 PM","@Mat yeah","",""
"427146100894334987","timot#3055","06-Sep-20 08:32 PM","How often are POTDs posted?","",""
"427146100894334987","timot#3055","06-Sep-20 08:33 PM","Syllabus says every weekday, but we have 36 hours for each one correct?","",""
"398614369384267777","Night ♡#4216","06-Sep-20 08:35 PM","ye","",""
"497382947771514885","gcevans#8805","06-Sep-20 09:02 PM","Yes so they will overlap during the week. The 36 hour window is accommodate people in different time zones if we were in a normal person semester we would just have 24 hours.","",""
"378066673246273536","Wan#0722","07-Sep-20 08:38 PM","I am currently seeing potd1, is potd2 coming out soon?","",""
"497382947771514885","gcevans#8805","07-Sep-20 08:45 PM","potd2 will be released at midnight. There was not released today since it is a holiday.","",""
"616742005665693708","MattG#6402","07-Sep-20 08:48 PM","> Yes so they will overlap during the week. The 36 hour window is accommodate people in different time zones if we were in a normal person semester we would just have 24 hours.
@gcevans Wouldn't the 36 hours disadvantage some students more than others? If it were 24, regardless of when it comes out, you have one working day to get it done (it's just a matter of when it comes out for you). Whereas with 36, if it releases at midnight Champaign time, champaign students only receive an extra 4 hours working time (*assuming* they wake up and start working on it by 8am). Meanwhile, if it releases midnight champaign time, Europeans get the original 24 hrs  + an additional 12 from ~5-7am their time since CDT is GMT-5 (meaning they essentially get two workdays to  complete it)","",""
"497382947771514885","gcevans#8805","07-Sep-20 08:52 PM","There is no staff available to answer questions early in the day. So if we kept a 24 hour limit restricts the access to staff feedback on their work.","",""
"497382947771514885","gcevans#8805","07-Sep-20 08:52 PM","That said any system we choose will have ways that it disadvantages someone.","",""
"616742005665693708","MattG#6402","07-Sep-20 08:53 PM","True, I prefer the extra 12 anyways (since I happen to be an early riser), but that does make a lot more sense than just the straight hours-worked consideration","","👍 (1)"
"497382947771514885","gcevans#8805","07-Sep-20 09:12 PM","Glad it works for you and please keep asking questions like this. If you have it others do and I really want the feedback.","",""
"748289397312585746","ayman#0431","07-Sep-20 10:24 PM","I can only see potd1 on my prairielearn, anyone know what the problem may be?","",""
"187229613598965760","James#9336","07-Sep-20 10:25 PM","> potd2 will be released at midnight","",""
"748289397312585746","ayman#0431","07-Sep-20 10:29 PM","Oh shoot thx","",""
"456226577798135808","Deleted User#0000","08-Sep-20 02:10 PM","12","",""
"723215763346948128","NS#7505","08-Sep-20 08:09 PM","When I ran the shell script, I got a message saying ""Verifying archive integrity. . . 100% Error in MD5 checksums: (large string of numbers and letters) is different from (other larger string of numbers and letters)","",""
"723215763346948128","NS#7505","08-Sep-20 08:09 PM","It created a folder named potd-q2, but it is completely empty","",""
"723215763346948128","NS#7505","08-Sep-20 08:09 PM","Any ideas on what I should do?","",""
"723215763346948128","NS#7505","08-Sep-20 08:10 PM","From what I saw online its saying that it happens when transferring or downloading files. I did the scp method to transfer it","",""
"723215763346948128","NS#7505","08-Sep-20 08:16 PM","It looks good now. I think I changed the format accidentally while transfering","",""
"491631427570630656","Mat#5553","08-Sep-20 09:56 PM","Checksums basically verify that the file contents didn't get corrupted and they are what they should be. Not sure exactly how it works but a file generates a unique checksum based on its contents, and you can use it to verify with the expected value. The corruption almost always occurs in a fluke in the downloading or file transfer, usually remedied by just doing it again","",""
"642945230009794560","JamesF#4585","08-Sep-20 10:27 PM","I had the same problem and doing it again worked ty mat","","👍 (1)"
"269289522443845632","Epsilon#6829","09-Sep-20 07:56 PM","Anyone else having long ""queued for grading"" times with the recent POTD?","",""
"497382947771514885","gcevans#8805","09-Sep-20 08:10 PM","Load on PL is at an all time high with so much online testing.","",""
"269289522443845632","Epsilon#6829","09-Sep-20 08:26 PM","It’s that time of the week :pogchamp: mp due date day","",""
"497382947771514885","gcevans#8805","09-Sep-20 08:28 PM","Separate loads but yeah. Lots of people running tests as well.","",""
"456226577798135808","Deleted User#0000","10-Sep-20 12:01 AM","why don't name spaces work for POTD? like for POTD2, why doesn't ""using namespace Pet"" work in the Pet.cpp file","",""
"187229613598965760","James#9336","10-Sep-20 12:02 AM","because `Pet` isn't a namespace, it's the name of a class","",""
"456226577798135808","Deleted User#0000","10-Sep-20 12:04 AM","why is it that we can use namespace 225 ? like where do things become ""namespaces""","",""
"187229613598965760","James#9336","10-Sep-20 12:05 AM","You have to first explicitly define a namespace. If you look into the `cs225/PNG.cpp` file, notice how everything is wrapped in a `namespace cs225 { ... }`","",""
"456226577798135808","Deleted User#0000","10-Sep-20 12:06 AM","where exactly is this file?","",""
"187229613598965760","James#9336","10-Sep-20 12:07 AM","mp_intro, lab_intro, etc.","",""
"456226577798135808","Deleted User#0000","10-Sep-20 12:08 AM","appreciate the help thx!","",""
"522102060775374850","Greg the egg#1608","10-Sep-20 09:39 AM","For POTD 4 we have to make 3 functions, but it wants us to print out 4 memory addresses. Is it because it wants us to print the memory address of both the pointer and c for the pass_by_pointer function?","",""
"522102060775374850","Greg the egg#1608","10-Sep-20 09:49 AM","nvm I get it","",""
"456226577798135808","Deleted User#0000","10-Sep-20 08:09 PM","what exactly is a prototype that goes into q4.h?","",""
"692160418679881739","Don't_Know#5156","10-Sep-20 09:16 PM","Same question","",""
"187229613598965760","James#9336","10-Sep-20 09:20 PM","It's just the header part of the function that includes the return type, name, and arguments.","",""
"187229613598965760","James#9336","10-Sep-20 09:21 PM","For example, take a look at lab_intro.h","",""
"238815338454581259","LLucky#7846","10-Sep-20 09:23 PM","so just to make sure... there will not be any potd on weekend?","",""
"497382947771514885","gcevans#8805","10-Sep-20 09:33 PM","There will be no new PotDs on the weekend.","",""
"187229613598965760","James#9336","11-Sep-20 12:11 AM","Would it be possible to distribute future POTD's as a file that can be wgetted without auth cookies? e.g. link to an external download site instead of internally within prairielearn?","","👍 (1)"
"491631427570630656","Mat#5553","11-Sep-20 07:23 AM","^ plz","",""
"456226577798135808","Deleted User#0000","11-Sep-20 08:46 AM","could someone explain when you need to use identifiers in .cpp file? I had to use Pet::Pet() in potd3, but in potd4 it gives me an error when I put q4::","",""
"491631427570630656","Mat#5553","11-Sep-20 10:03 AM","I think that is because `Pet()` is a *class* function/constructor. Similarly, the other methods are specific to that class/instance. This is different than in `q4.cpp` because you are just implementing the functions from the definitions in the header which are *not* class specific","",""
"491631427570630656","Mat#5553","11-Sep-20 10:05 AM","so you are saying, ""look for `Pet()` of the `Pet` class""; if you did `q4::` you would be saying, ""look for this method in the q4 namespace/class,"" which doesn't exist","",""
"491631427570630656","Mat#5553","11-Sep-20 10:05 AM","I think there is a more specific concrete reasoning with namespaces that hopefully someone else can chime in with, but that's the best I got haha","",""
"497382947771514885","gcevans#8805","11-Sep-20 10:08 AM","We are looking into other ways to do the PotDs but we don't have a final solution yet.","",""
"375780530353995776","growthmindset#4583","11-Sep-20 10:13 AM","is there any reason we can't just do them in prairielearn?","",""
"622900549007704064","MKRBG#7971","11-Sep-20 10:14 AM","I assume we cant do them on PraireLearn due to multiple files","",""
"622900549007704064","MKRBG#7971","11-Sep-20 10:14 AM","Like a .h and .cpp file to edit","",""
"622900549007704064","MKRBG#7971","11-Sep-20 10:14 AM","Ive typically only seen PraireLearn used for 1 file","",""
"497382947771514885","gcevans#8805","11-Sep-20 10:15 AM","The system we are exploring will allow you to use VSCode directly imbedded in the browser to do them on PL.","","👍 (2)"
"608115723478499374","Stea1thTornado#8402","11-Sep-20 10:42 AM","for potd 5, is the default food an apple? and by default do you have 5, or is that just an example and not how the default constructor should be based","",""
"187229613598965760","James#9336","11-Sep-20 10:42 AM","It doesn't matter what the default food/qty is","",""
"491631427570630656","Mat#5553","11-Sep-20 10:43 AM","it's whatever you want it to be, yeah","",""
"491631427570630656","Mat#5553","11-Sep-20 10:43 AM","i prefer doughnuts over apples","",""
"346623906095955968","Zach L#6944","11-Sep-20 11:57 AM","I can't see potds in prairielearn anymore. Are they being archived?","",""
"187229613598965760","James#9336","11-Sep-20 11:58 AM","I can still see all of them fine","",""
"491631427570630656","Mat#5553","11-Sep-20 11:58 AM","might have to do with when your quiz slot is","",""
"346623906095955968","Zach L#6944","11-Sep-20 11:58 AM","okay make sense","",""
"491631427570630656","Mat#5553","11-Sep-20 11:58 AM","i think they hide everything except for the quiz on PL during the slot","",""
"346623906095955968","Zach L#6944","11-Sep-20 11:59 AM","I can't use the 1min left to do my potd for today TT","",""
"166508004227678209","Kaneki#0508","11-Sep-20 12:00 PM","anyone know how to download potd files in to vscode","",""
